isbn,name,author,publisher,year,language,pages,format,review,price,url,topic
9788420431697,Ordesa,Manuel vilas,Alfaguara,2018.0,Español,392.0,Libro físico,"ESTE LIBRO TE PERTENECE «Popular y al mismo tiempo arriesgadísimo, Manuel Vilas ha escrito algo inolvidable.» Nadal Suau, El Cultural Escrito a ratos desde el desgarro, y siempre desde la emoción, este libro es la crónica íntima de la España de las últimas décadas, pero también una narración sobre todo aquello que nos recuerda que somos seres vulnerables, sobre la necesidad de levantarnos y seguir adelante cuando nada parece hacerlo posible, cuando casi todos los lazos que nos unían a los demás han desaparecido o los hemos roto. Y sobrevivimos. Críticas: «Hay libros salvajes, como la lubina del Cantábrico, pura plata brillando al sol que te duele cuando la pescas. Libros que lees boqueando, como si acabaran de sacarte de la atmósfera, o que te arrastran a las profundidades del océano. Libros como Ordesa, de Manuel Vilas, al que Dios confunda por rompernos el alma.» Juan José Millás, El País «Es el álbum, el archivo, la memoria sin mentira ni consuelo de una vida, de un tiempo, de una familia, de una clase social condenada al mucho esfuerzo y al fruto escaso. [...] Hace falta mucha precisión para contar estas cosas, hace falta el ácido, el cuchillo afilado, el alfiler exacto que pincha el globo de la vanidad. Lo que queda al final es la limpia emoción de la verdad y el desconsuelo de todo lo perdido.» Antonio Muñoz Molina «Soberbiamente escrita [...]. Otros libros escribirá Vilas, pero para mí será por mucho tiempo el autor de Ordesa.» José María Pozuelo Yvancos, ABC Cultural «Un libro escrito con una claridad y una contundencia poderosa. [...] Una vida normal, en una familia de clase media normal, en un tiempo de España casi normal. Con un lenguaje normal. Con toda la anomalía de la autenticidad. Sin perder de vista que la vida es sagrada. Y sólo la poesía acierta con las palabras.» Antonio Lucas, El Mundo «Ordesa es un libro lleno de clemencia hacia los desamparados de la Historia, los hombres comunes. [...] Es un libro extraordinario.» Carlos Pardo, Babelia «La fuerza desplegada en estas páginas es magnética, cruza fronteras entre realidad y ficción, prosa y poesía, hasta clavarse detrás de los ojos.» Jesús García Calero, ABC Cultural «Este es el libro que necesitábamos todos nosotros. Desde la primera hasta la última sílaba es nuestro libro.» Juan Cruz Ruiz «Todo el mundo leerá Ordesa y lo haremos a la vez, todos juntos y al unísono. Leeremos Ordesa.» Toni Ramoneda «Un escritor único, brillante y desprejuiciado, que va por libre y al que no le importa arriesgar.» Sara Mesa «Manuel Vilas sabe mirar más allá de los tristes lugares comunes. Su escritura está hecha de sabiduría, es decir, de amor.» Elvira Navarro «Lo que trae Manuel Vilas en Ordesa es, prácticamente, sangre. Yo no sé cómo sigue vivo el autor después de transfundirse entero en estas páginas. [...] A Vilas le bastan las palabras más sencillas y la repetición para que su prosa suene incontestable. Es punk-rock, Vilas, tres acordes, directo al grano, himnos instantáneos.» Alberto Olmos, El Confidencial «Uno de sus mejores libros. Un viaje emocional al pasado para tratar de reconstruir el presente.» Inés Martín Rodrigo, ABC «Un brutal autoanálisis sin piedad, con el que Manuel Vilas es capaz de hacernos sonreír a pesar de decir las cosas más trágicas. Un libro escrito con una piedad implacable.» Xavi Ayén «Una novela absolutamente catártica, [...] de tal intensidad, de tal emotividad, que lo que menos importa es saber si lo que narra es o no autobiográfico. Me dejó noqueado. Merece muchísimo la pena y aviso a muchos lectores de que, por las cosas que cuenta, se van a ver reflejados y, desde luego, no van a salir indemnes de esta historia.» Óscar López, A vivir, Cadena Ser «De todo, de los suyos, de él, de nosotros, del amor del que nadie sabe con certeza, de la conciencia del dolor y de la vida [...] nos cuenta Manuel Vilas mirándonos a los ojos, y sin maquillaje.» Guillermo Busutil, La Opinión de Málaga «Es la ficción de un hombre asustado, como él mismo escribe, en un libro lleno de palabras, frases, párrafos y páginas brutales, que se hacen escalofrío y revelan como sincerarse consigo mismo para un escritor es el ejercicio más real y comprometido con su profesión y con las dudas para ser o no ser.» Ramón Rozas, Diario de Pontevedra",7000,https://www.buscalibre.cl/libro-ordesa/9788420431697/p/49178545,best-sellers-ficcion
9789874063076,Conjunto Vacio,Veronica gerber bicecci,Sigilo,2018.0,Castellano,202.0,Libro físico,"Luego de una ruptura amorosa que la obliga a regresar al departamento donde crecio, en el que todavia habita su hermano menor, la protagonista recuerda la epoca en que su madre desaparecio, dejando a sus dos hijos viviendo una vida provisional, ocultos detras de una orfandad que no sabian como vivir orfandad que viene de la dictadura, el exilio, el pasado revolucionario de sus padres que se conserva en la caotica forma de anecdotas sueltas. Para distraerse de la soledad y el desamor, Veronica emprende un inesperado proyecto: trazar con pintura negra y blanca las vetas de dos hojas de triplay; se trata de un ejercicio Zen y la oportunidad para descifrar la historia del arbol, el tiempo desordenado que representan sus anillos. Con el paso de los meses, debera ordenar el archivo de una escritora argentina exiliada en Mexico, Marisa Chubut, y descubrira que esta solia recortar a las personas de las fotografias y guardar los paisajes vacios, y tambien que escribio el mismo libro decenas de veces durante su vida. El hijo de Chubut, Alonso, le regalara un telescopio con el que ella observara el paisaje urbano en busca de secretos.",11250,https://www.buscalibre.cl/libro-conjunto-vacio/9789874063076/p/48609178,best-sellers-ficcion
9788408160113,El Libro de la Selva,Rudyard kipling,Austral,2016.0,Español,320.0,Libro físico,"Bienvenido a Seeonee, una selva verde, frondosa, de mil olores y colores, la casa de Mowgli; un cachorro de Hombre criado por lobos bajo las estrictas reglas de la Ley de la Selva. El Libro de la Selva no es sólo una historia sobre animales, nos habla también de la libertad, de la amistad, del esfuerzo, de los peligros que nos encontramos en el camino y, sobre todo, del respeto. Acompañado por Baloo, el oso marrón y soñoliento, y Bagheera, la pantera negra, Mowgli aprende a buscar comida, seguir huellas, saltar por las lianas, nadar, pescar, pero sobretodo, a protegerse de la amenaza del tigre Shere Khan, el Grande. Prepárate para adentrarte en esta fascinante y peligrosa selva.",8420,https://www.buscalibre.cl/libro-el-libro-de-la-selva/9788408160113/p/47588368,best-sellers-ficcion
9563241509,Clínica Jardín del Este,Elizabeth subercaseaux,Catalonia,,Castellano,224.0,Libro físico,"Después del éxito de Vendo casa en el barrio alto y Compro lago Caburga, esta tercera novela de la serie Barrio Alto aborda con humor y profundidad lo despiadado de nuestro sistema de salud y la creciente obsesión por transformar el cuerpo. Al igual que en las novelas anteriores Clínica Jardín del Este, el protagonista es el inefable y atribulado Alberto Larraín Errázuriz y su poderoso entorno. Junto con algunos de sus amigos y conocidos de toda la vida, esta vez decide realizar un nuevo emprendimiento altamente rentable. Incursionará en el lucrativo negocio de la salud, asociándose con médicos y economistas para fundar la Clínica Jardín del Este. Una empresa médica privada en el corazón de un aristocrático barrio de Santiago de Chile. La clínica se especializará en cirugía estética, reclutando destacados especialistas para poder realizar prestaciones médicas que van desde simples aplicaciones de Botox y silicona hasta cirugías de alta complejidad, incluyendo aquellas que permiten el transformismo sexual. Por la clínica desfilarán una diversidad de personajes de la alta sociedad chilena en busca de la tecnología médica de punta para obtener la apariencia de juventud y belleza, pero también muchos más: todos aquellos que estén en condiciones de pagar los servicios, aprovechando plenamente los subterfugios del sistema de medicina privada. Alberto Larraín, Pito Balmaceda y Patato Echaurren, decididamente no están para negocios menores. Desde el humor y valiéndose de una historia realista y atrapante, en Clínica Jardín del Este nuevamente se despliega el proverbial talento de la autora para bucear en las inconsistencias de nuestra sociedad. Esta vez es la salud la atalaya que permite desnudar uno de los aspectos más insensatos y crueles de nuestros sistemas sociales. Pero además, los inesperados derroteros que alcanzará esta historia desata el pensamiento respecto de los límites y el sentido de la transformación de nuestro cuerpo. Y también provocará la reflexión en torno a los vínculos amorosos entre personas del mismo sexo. Sin duda, esta novela consolida la serie Barrio Alto como una forma significativa de comprender el mundo que nos toca vivir, lo que han reconocido ampliamente los lectores, críticos y académicos.",8080,https://www.buscalibre.cl/libro-clinica-jardin-del-este/9789563241501/p/27759582,best-sellers-ficcion
9563240316,Vendo Casa en el Barrio Alto,Elizabeth subercaseaux,Catalonia,,Castellano,240.0,Libro físico,"Alberto Larraín Errázuriz es un connotado corredor de propiedades de identificación atávica con el grupo privilegiado de la sociedad chilena. Desde su micromundo y egolatría disfruta satisfecho el entorno social y familiar. Sin abandonar esa perspectiva, ejerce su lucrativo oficio de vender y comprar propiedades, y ha desarrollado una técnica infalible que consiste en reconocer rápidamente la condición social del interesado para encontrarle el espacio donde le corresponde vivir. Esa gran pericia para catalogar a las personas de poco le servirá para resolver los conflictos propios, en los que se verá pronto envuelto y que amenazarán con desintegrar su vida previsiblemente correcta. Esta es una novela que transcurre en el Chile actual, en un Santiago de protagonistas perfectamente reconocibles, donde la ficción se fusiona con la realidad en virtud de la fuerza de sus personajes. Todos ellos nos resultan cotidianos y representan un fresco social de Chile. Un país que no ha logrado romper su infamante pasado de castas, donde todo el mundo está clasificado por el otro como un estigma marcado a fuego, lejos de toda movilidad imaginable. Rotos, pijes, pitucos, siúticos, flaites, cuicos y un largo etcétera, vuelcan sus vidas para llegar al espacio social aspirado o bien impedir que otros le igualen. Con su habitual humor y fina ironía, la autora incita al lector a involucrarse en la trama, a descubrir los personajes, a husmear en las intimidades del prójimo, y a reconocerse en la maraña de la jungla social chilena. Una valiente y audaz demostración de talento para conjugar un relato divertido y profundo a la vez, y espejo de un drama social chileno que parece eternamente pendiente.",8090,https://www.buscalibre.cl/libro-vendo-casa-en-el-barrio-alto/9789563240313/p/2826129,best-sellers-ficcion
9789564021430,Némesis,Mike wilson,Mw,2020.0,Español,151.0,Libro físico,"Una abominación se acerca. Una ciudad colgante, un acantilado al borde del mar y un barco ruinoso que atraca en medio de una tempestad. Una novela sobre el fin de todo. La nueva novela de Mike Wilson",8930,https://www.buscalibre.cl/libro-nemesis/9789564021430/p/53055225,best-sellers-ficcion
9788445008607,Tolkien. Creador de la Tierra Media,Catherine mcilwaine,Minotauro,2020.0,Español,416.0,Libro físico,"Este libro ilustrado explora el gran esfuerzo creativo detrás de la legendaria figura de J.R.R. Tolkien. Una edición de lujo ilustrada con más de 300 imágenes de sus manuscritos, dibujos, mapas y cartas, que rastrea el proceso creativo detrás de sus obras más famosas: El Señor de los Anillos, El Hobbit y El Silmarillion. También reproduce fotografías personales y documentos privados que nunca antes se habían impreso. Tolkien recurrió a su profundo conocimiento de la literatura y el lenguaje medieval para inspirar su imaginación literaria. La influencia de las lenguas y leyendas nórdicas a la hora de crear su propio legendarium, su concepto de Faërie como construcción literaria, la importancia de los idiomas inventados en su obra fantástica, su imaginación visual y cómo la aplicó en sus obras, así como el apoyo que obtuvo del grupo literario conocido como los Inklings, son algunos de los temas principales de su vida y obra. Este libro recoge la mayor colección de material original de Tolkien reunido en un solo volumen, basándose en los archivos de las colecciones de Tolkien en las bibliotecas Bodleian, Oxford y la biblioteca de la Universidad Marquette de Milwaukee. . Más de 300 imágenes entre dibujos, mapas, cartas, fotografías y documentación personal de Tolkien inédita.. Los materiales provienen de la exposición Tolkien Maker of Middle-Earth de la Bodleian Library en Oxford.",50920,https://www.buscalibre.cl/libro-tolkien-creador-de-la-tierra-media/9788445008607/p/53002504,best-sellers-ficcion
9788466667876,Las Hijas de la Guerra (Las Hermanas de Kudamm 1),Brigitte riebe,Ediciones b,2020.0,Español,384.0,Libro físico,"Tres hermanas en Berlín. Unas galerías de moda. Una promesa de futuro.Berlín, mayo de 1945: es la hora cero, la ciudad está en ruinas, así como las almas de sus gentes. Los grandes almacenes Thalheim am Ku'damm también han quedado completamente destruidos. Rike, Silvie y Florentine, las tres hermanas herederas del negocio, contemplan aterradas y petrificadas las ruinas del orgullo familiar. Pero Rike no está dispuesta a que su vida transcurra entre los escombros. Ella tiene un proyecto y está dispuesta a dejarse la piel para llevarlo adelante: reconstruir los grandes almacenes y darle color al triste Berlín de la posguerra con telas refinadas, colores pastel y las últimas creaciones de moda. Después de la reforma monetaria, la gente empieza a tener ganas de consumir, de participar de lo que parece un nuevo milagro económico, de olvidar la guerra y la miseria. Sin embargo, los nuevos tiempos arrastran problemas del pasado y cuando un oscuro secreto parece arrojar una luz nada gloriosa sobre las galerías de moda y su historia, las tres hermanas se darán cuenta de que el pasado sigue muy vivo.ENGLISH DESCRIPTIONThree sisters in Berlin. Some fashion galleries. One promise for the future.   Berlin, May 1945: it is zero hour, the city is in ruins, as are the souls of its people. The Thalheim am Ku'damm department store has been completely destroyed. Rike, Silvie and Florentine, the three sisters who inherited the business, stare in horror and petrified at the ruins of what was once the pride of the family. But Rike is unwilling to live amongst the rubble. She has a project in mind and is ready to do whatever it takes to carry it out: to rebuild the department store and bring some color to a sad post-war Berlin with refined fabrics, pastel colors, and the latest fashion creations.   After the currency reform, people began to feel like spending money again and take part in what seemed like a new economic miracle; as they also longed to forget the war and all its misery. However, the new times still dragged problems from the past, and when a dark secret seems to cast a shadow on the fashion galleries and their history, the three sisters will realize that the past is still very much alive.",12580,https://www.buscalibre.cl/libro-las-hijas-de-la-guerra-las-hermanas-de-kudamm-1/9788466667876/p/52845153,best-sellers-ficcion
9789569949616,Lumperica,Diamela eltit,Seix barral,2020.0,Español,236.0,Libro físico,"A principios de los años ochenta, Diamela Eltit desafió la censura de Pinochet mediante intervenciones urbanas junto al grupo CADA. Durante 1983 se la registró lavando las veredas de los prostíbulos de la calle Maipú, donde a continuación se infligió heridas en los brazos y leyó algunos capítulos de una novela en proceso que incluía, anunciaba y reelaboraba en la ficción esa misma acción de arte: se trataba de Lumpérica, polémica novela que inmediatamente se estableció como un hito de la narrativa chilena.",11820,https://www.buscalibre.cl/libro-lumperica/9789569949616/p/52393860,best-sellers-ficcion
9789569949692,Impuesto a la Carne,Diamela eltit,Seix barral,2020.0,Español,192.0,Libro físico,"Un hospital. Hordas de médicos. Enfermeras que trafican sangre. Grupos de fans. Enfermos vaciados de sus órganos. Impuesto a la carne funciona como una metáfora nacional de los últimos doscientos años, en la que será posible reconocer algunos de los pasajes más sórdidos de nuestra historia. Una crónica marginal que registra el tránsito de dos almas anarquistas por un espacio opresor. La autora se embarca en una lectura orgánica de la figura materna, esta vez no en clave simbólica, sino como un ente corpóreo y vivo que habita, literalmente, las entrañas de toda hija.",11820,https://www.buscalibre.cl/libro-impuesto-a-la-carne/9789569949692/p/52393170,best-sellers-ficcion
9789876705998,"A Veces Estoy Contenta, Pero Tengo Ganas de Llorar",Christian grondahl jens,Tusquets,2019.0,Español,160.0,Libro físico,"Cuando Ellinor, a los casi setenta años, vuelve a quedarse viuda, decide que ha llegado el momento de ajustar cuentas. Al menos con Anna, la que fuera su mejor amiga, y con cuyo marido Ellinor se casó. Y quizá, también, ha llegado el momento de volver la vista atrás y reconsiderar algunas decisiones que tomó en el pasado. Lo hará en una larga carta dirigida a esa gran ausente, Anna. Desde el presente sus hijastros, las mujeres de éstos y los nietos; el cambio de casa, que no es sino un regreso a sus orígenes, a barrios más humildes, Ellinor va remontándose hasta su propia infancia y hasta su madre, quien vivió una hermosa pero arriesgada historia de amor que la marcó, a Ellinor y a su madre, hasta límites insospechados.",11820,https://www.buscalibre.cl/libro-a-veces-estoy-contenta-pero-tengo-ganas-de-llorar/9789876705998/p/51974133,best-sellers-ficcion
9786073179195,Refugio del Viento,Lisa martin,Plaza ,2019.0,Español,448.0,Libro físico,"Maris es una niña pobre que habita en una de las muchas islas castigadas por las tormentas y los depredadores de Refugio del viento, y quien se atreve a soñar con tener un par de alas como las de los voladores: la casta mensajera y la más alta de aquel mundo, un privilegio al que sólo puede accederse por medio del linaje. Pero con la ayuda de su padre adoptivo, un volador compasivo que no cree en las diferencias entre un grupo y otro, y de su propia habilidad para deslizarse sobre el viento, Maris demostrará que cualquiera puede alcanzar el cielo, no sin antes librar una serie de batallas contra la injusticia y las inclemencias de un mundo terrible y, al mismo tiempo, de extraordinaria belleza.",10200,https://www.buscalibre.cl/libro-refugio-del-viento/9786073179195/p/51634127,best-sellers-ficcion
9789563253344,Historia de Amor con Hombre Bailando,Hernan rivera letelier,Debolsillo,2017.0,Español,160.0,Libro físico,"Fernando Noble llegó a Coya junto a su mujer, Ana Santa Fe, en busca de trabajo. Consiguió un puesto de sereno en el polvorín, un cargo que nadie quería. Su don del movimiento quedó en evidencia en su primera fiesta en el Salón Grande. Vestido con uno de sus anacrónicos ternos a rayas, dejó pasmados a los asistentes con los pasos y poses de su primer baile. Esa noche supimos que la ley de gravedad no corría para el Feo, que bien podía bailar con una vaca de exposición y hacer parecer que esta flotaba en sus brazos. Y si bien hasta ahí todo parecía sonreírle, la enfermedad de su mujer y algunas otras vueltas de tuerca le pusieron la vida patas arriba. A partir de entonces nada fue igual para el Feo. Ni un nuevo amor ni su pasión oculta por el ballet lograron enmendar su destino heredado de sus padres, dos artistas tocados por el fracaso.",6800,https://www.buscalibre.cl/libro-historia-de-amor-con-hombre-bailando/9789563253344/p/49118738,best-sellers-ficcion
9789569646348,Fin de Guardia,Stephen king,Plaza ,2017.0,Castellano,518.0,Libro físico,"Al detective retirado Hodges, que dirige una agencia de investigación privada con Holly, le diagnostican un cáncer de páncreas: le quedan meses de vida. En ese momento Hodges investiga una serie de suicidios recientes con un punto en común: todos los fallecidos tuvieron relación con Brady Hartsfield, el tristemente famoso Mercedes, que hace años planeó volar una sala de conciertos de rock llena de adolescentes. Hodges y Holly dejaron al asesino en estado vegetativo del que no se ha recuperado. Sin embargo, el médico del hospital ha estado suministrando a Brady drogas experimentales que han supuesto que adquiera nuevos poderes, incluida la capacidad de mover objetos pequeños con la mente y de entrar en los cuerpos de ciertas personas vulnerables a su control. Desde su cama Brady ha ideado una aplicación del videojuego Zappit. En cuanto tiene al usuario bajo control usa la aplicación para dominar su mente y arrastrarlo al suicidio. Sus objetivos son los mismos adolescentes que escaparon de la muerte, pero en realidad quiere atraer a Hodges al juego y vengarse. No sabe que está a punto de morir.",11900,https://www.buscalibre.cl/libro-fin-de-guardia/9789569646348/p/48976894,best-sellers-ficcion
9788466660396,Una Promesa en el fin del Mundo,Sarah lark,Ediciones b,2017.0,Español,440.0,Libro físico,"Diez años después del lanzamiento en Alemania de En el país de la nube blanca, llega la esperada novela que continúa la saga que ha convertido a Sarah Lark en una autora-marca en todo el mundo. La historia sigue la vida de uno de los personajes de la última generación de la familia protagonista de la emblemática saga, en cuya vida se cruza una refugiada polaca que huye de la Segunda Guerra Mundial. El resultado es un nuevo superventas de Sarah Lark, quien ha logrado actualizar el éxito de la Trilogía de la Nube Blanca.  En plena Segunda Guerra Mundial, dos hermanas polacas, Helena y Luzyna, lo han perdido todo. Sin padres ni un hogar adonde ir, son embarcadas hacia un campo de refugiados de Irán, donde sobreviven como pueden. Pero al saber que algunos huérfanos están siendo recolocados en Nueva Zelanda, Helena alberga esperanzas de ser uno de los niños seleccionados, hasta que los oficiales le informan de que solo hay espacio para su hermana pequeña, Luzyna. La mañana en que Luzyna debe embarcar, Helena se hace pasar por ella. Pero los horrores de la guerra y la culpa por haber abandonado a su hermana siguen a Helena en su viaje hacia una nueva vida, que se acrecientan cuando un hombre relacionado con su pasado se cruza en su camino. Una vez en Nueva Zelanda, donde se siente bien acogida, los traumas que Helena ha sufrido alteran su paz y marcan su pasión por James, el encantador y joven piloto de las fuerzas aliados. Pero ella intentará eludir la sombra de su pasado y construir un futuro que asegure un nuevo amor, un nueva familia y, en definitiva, una nueva vida en esa nueva patria.",15300,https://www.buscalibre.cl/libro-una-promesa-en-el-fin-del-mundo/9788466660396/p/48127840,best-sellers-ficcion
9788498387476,El Lenguaje de las Flores,Vanessa diffenbaugh,Salamandra,2016.0,Español,352.0,Libro físico,"Inspirándose en el sofisticado código que la sociedad victo- riana utilizaba para expresar sentimientos por medio de las flores, Vanessa Diffenbaugh narra el viaje emocional de una joven californiana que, marcada por una dolorosa historia personal, encuentra en este peculiar lenguaje el medio para recuperar su capacidad de confiar y amar a sus seme- jantes. Recibida con entusiasmo por la crítica y los lectores —en Italia se han vendido más de 400 mil ejemplares—, la novela se ha publicado en treinta y seis idiomas. A los dieciocho años, tras una vida entrando y saliendo de numerosos hogares de acogida y pisos tutelados, Victoria Jones está obligada a emanciparse por ley. Se ha convertido en una joven introvertida y arisca, y sólo en su pasión por las flores se vislumbra un camino de salvación. Finalmente, tras encontrar trabajo en una floristería, se cruza con un joven a quien conoció diez años antes, durante la época en que vivió en casa de Elizabeth, una madre de acogida que le enseñó el lenguaje de las flores. El misterioso joven conoce un secreto que atormenta a Victoria, aunque sólo ella puede arreglar cuentas con el pasado. Así, Victoria, que es capaz de expresar los sentimientos de los clientes con hermosos ramos, deberá aprender a interpretar sus propias emociones, la única manera de deshacerse del enorme peso que arrastra desde niña y que le impide encontrar la felicidad.",10200,https://www.buscalibre.cl/libro-el-lenguaje-de-las-flores/9788498387476/p/47392580,best-sellers-ficcion
9788439728351,El Amor en los Tiempos del Cólera,Gabriel garcia marquez,Literatura random house,2014.0,Español,496.0,Libro físico,"García Márquez traza la historia de un amor que no ha sido correspondido por medio siglo. Aunque nunca parece estar propiamente contenido, el amor fluye a través de la novela de mil maneras: alegre, melancólico, enriquecedor, siempre sorprendente. La historia de amor entre Fermina Daza y Florentino Ariza, en el escenario de un pueblecito portuario del Caribe y a lo largo de más de sesenta años, podría parecer un melodrama de amantes contrariados que al final vencen por la gracia del tiempo y la fuerza de sus propios sentimientos, ya que García Márquez se complace en utilizar los más clásicos recursos de los folletines tradiciones. Pero este tiempo -por una vez sucesivo, y no circular-, este escenario y estos personajes son como una mezcla tropical de plantas y arcilla que la mano del maestro moldea y con las que fantasea a su placer, para al final ir a desembocar en los territorios del mito y la leyenda. Los jugos, olores y sabores del trópico alimentan una prosa alucinatoria que en esta ocasión llega al puerto oscilante del final feliz. «Era inevitable: el olor de las almendras amargas le recordaba siempre el destino de los amores contrariados. El doctor Juvenal Urbino lo percibió desde que entró en la casa todavía en penumbras, adonde había acudido de urgencia a ocuparse de un caso que para él había dejado de ser urgente desde hacía muchos años. El refugiado antillano Jeremiah de Saint-Amour, inválido de guerra, fotógrafo de niños y su adversario de ajedrez más compasivo, se había puesto a salvo de los tormentos de la memoria con un sahumerio de cianuro de oro. » Encontró el cadáver cubierto con una manta en el catre de campaña donde había dormido siempre, cerca de un taburete con la cubeta que había servido para vaporizar el veneno.» La crítica dijo... «La voz garciamarquiana alcanza aquí un nivel en el que resulta a la vez clásica y coloquial, opalescente y pura, capaz de alabar y maldecir, de reír y llorar, de fabular y cantar, de despegar y volar cuando es necesario.»   Thomas Pynchon, The New York Times",12750,https://www.buscalibre.cl/libro-el-amor-en-los-tiempos-del-colera/9788439728351/p/41381857,best-sellers-ficcion
1000000005844,Pack Serie Barrio Alto,Elisabeth subercaseaux,Catalonia,,Español,,Libro físico,"No te pierdas ningún detalle de la serie Barrio Alto. Un pack que comprende un recorrido por las tres primeras novelas del connotado personaje Alberto Larraín Errázuriz y su intenso entorno. Desde sus vivencias como un experimentado corredor de propiedades, su incursión por una potencial operación inmobiliaria, que busca comprar un terreno altamente rentable en el Lago Caburga, e irrumpir en el lucrativo negocio de la salud, asociándose con médicos y economistas  para fundar la Clínica Jardín del Este.",18620,https://www.buscalibre.cl/libro-pack-serie-barrio-alto/1000000005844/p/53082905,best-sellers-ficcion
9789569585708,Zona Cero,Gilberto villarroel,Suma de letras,2020.0,Castellano,400.0,Libro físico,"Un gigantesco cataclismo desata una plaga desconocida que convierte la ciudad de Santiago en un escenario apocalíptico. Un corresponsal extranjero necesita entrar a la ciudad para rescatar a su mujer, la que acaba de enterarse que está embarazada. Pero se encuentra que la capital está sitiada. Tropas extranjeras prohíben el ingreso de cualquier persona a la «zona cero» donde cunde el caos luego de que sus habitantes se han convertido en bestias que provocan destrucción y muerte a su paso. Junto a un militar estadounidense y un grupo de mineros en huelga, realizarán una apasionante y peligrosa travesía por las calles de un Santiago poblado de monstruos. Su misión: rescatar a un cura caído en desgracia que tiene la clave para enfrentar al legendario mal que los acecha.",12750,https://www.buscalibre.cl/libro-zona-cero/9789569585708/p/52804898,best-sellers-ficcion
9788445007440,Las Doradas Manzanas del sol,Ray bradbury,Minotauro,2020.0,Español,288.0,Libro físico,"Recuperamos una de las obras emblemáticas Ray Bradbury en la nueva colección Bibliotecas de Autor para 2020, año su centenario.Veintidós relatos, todos encantadores. Desde historias de pequeñas ciudades, naves espaciales, e incluso serpientes marinas, Bradbury conjura poderosas imágenes para asombrarnos, algunos con giros asombrosos, otros no, pero todos y cada uno poseen cierto encanto. Desde el primer relato el lector es transportado al universo ilimitado de Bradbury; no en una realidad mundana, sino en fantásticos viajes a través del tiempo y del espacio. Esta particular colección fue originalmente realizada en 1953, y sigue manteniendo su actualidad; y es aquí donde reside lo maravilloso de este libro, que trata sobre la gente y los sentimientos.Sobre el diseño de portada:La ilustración haría homenaje de los relatos de Bradbury El ruido del trueno y La sirena.",11820,https://www.buscalibre.cl/libro-las-doradas-manzanas-del-sol/9788445007440/p/52290975,best-sellers-ficcion
9788439736394,El Diablo a Todas Horas (Literatura Random House),Donald ray pollock,Literatura random house,2020.0,Español,336.0,Libro físico,"Una historia no apta para almas sensibles que retrata la cara más fanática, sórdida y violenta de Estados Unidos. El gótico norteamericano se suma al noir más brutal y crudo. La novela en que se basa la nueva película de NETFLIX, El diablo a todas horas, protagonizada por Robert Pattinson, Mia Wasikowska, Bill Skarsgård y Tom Holland. En un lugar perdido de Ohio, el veterano de guerra Willard Russell asiste impotente a la inevitable muerte de su mujer. Ni su fe acérrima ni los sacrificios sanguinarios que realiza junto a su hijo Arvin en un improvisado altar en pleno bosque parecen ganarle la partida al cáncer. A lo largo de dos décadas, desde la resaca posbélica de los años cincuenta hasta los esperanzadores sesenta, Arvin crece marcado por la violencia a la búsqueda de su propia versión de la justicia. Otros personajes siniestros -predicadores enfebrecidos y libidinosos, un sheriff corrompido o una extravagante pareja de asesinos en serie que conduce por las carreteras norteamericanas a la caza de sus víctimas- comparten con él este infecto agujero. En esta aclamada obra, la crudeza de la novela negra más descarnada se suma a la imaginería del gótico norteamericano. Donald Ray Pollock, una de las firmas más perturbadoras y talentosas de los últimos tiempos, indaga en la depravación y la redención de unos personajes al límite que viven en un mundo bendecido por el mismísimo diablo. La crítica ha dicho...«Violento, inquietante, perverso, desgarrador y muy bueno. Puede que sientas rechazo, puede que te impacte y es casi seguro que te horrorizará, pero leerás hasta la última palabra.»The Washington Post «El diablo a todas horas es una tremenda novela. De lo mejor que he leído nunca. [...] dureza, compasión, redención, belleza, violencia, una trama adictiva y trenzada con tino, algo de humor (negro, calcinado humor), personajes inolvidables, aventuras dañinas, humanos extravagantes (pero creíbles), códigos de honor, locura y obsesión, fanatismo, sangre fácil y el Sur.»Kiko Amat «Una propuesta literaria de calado, una visión demoledoramente crítica del American way of life, capaz de remover las tripas del más pintado.»Xavi Ayén, La Vanguardia «El sentido del ritmo, la contundencia de su prosa, su brutal sentido del humor y la determinación casi profética que impulsa cada página se nos imponen. Pollock remueve el caldo séptico del Mal con una seriedad admirable, mostrando la violencia en estallidos que merecerían ser versículos traducidos por un laico. [...] La traducción de Javier Calvo, por cierto, es prodigiosa. »Nadal Suau, El Cultural «El gran logro de Pollock está en acercarse a esa oscura y sórdida realidad con tremendo humor y agilidad para intentar retratar el momento exacto en el que la vida de sus personajes empieza a irse definitivamente al carajo.»David Morán, ABC «Absténganse las almas sensibles. Pollock se interroga sobre el mal, sobre la parte oscura que hay en cada individuo, desplegando una prosa suntuosa.»Le Monde «Un bufet de personajes grotescos atrapados en una trama que es una olla a presión. [...] diversión brutal.»Esquire «La nueva novela de Pollock es, si acaso, incluso más oscura que Knockemstiff, y sus preocupaciones por la violencia y la religión se adentran hacia el territorio de Flannery O'Connor. »The New York Times",17000,https://www.buscalibre.cl/libro-el-diablo-a-todas-horas-literatura-random-house/9788439736394/p/52192276,best-sellers-ficcion
